Purity,Efficiency
0.9115733871567865,0.8213690329377883
0.603397409924491,0.78696554335973
0.6166194802314904,0.7512467171261711
0.5962211085467881,0.7975353044051502
0.5768044250310487,0.8116416887200208
0.5743755169150363,0.7851543482639454
0.5769361813997267,0.7927833785554397
0.9417266096937364,0.841436599203372
0.9739673884140907,0.8892288880643512
0.9370260655991417,0.8027977116215416
0.5623430092987095,0.8043012747649004
0.9473422580657412,0.8177690414453654
0.5650463355962658,0.8298528627150288
0.35988856203754027,0.9260501786894398
0.5107170963039326,0.9093797639196547
0.6101500643722524,0.7688318347496758
0.5605072503321566,0.8188053295257948
0.574618909183823,0.7760378040581951
0.5431607406702124,0.8369043067474413
0.9004653844661018,0.7675365593935319
0.6149912452312135,0.7992779022796557
0.6234043636365203,0.7670204944824109
0.9698116872568707,0.861178643308531
0.9670060041629629,0.8707371755210501
0.5867332417731622,0.7761585812375925
0.5952317669292791,0.7740206417174963
0.5922285748919416,0.7957248407454252
0.5851600545453555,0.7399613395147835
1.0,0.9352838413630942
0.5663020126350125,0.824536011203453
0.6195754312009394,0.7299071836700699
0.6067989523730095,0.7601938638867308
0.6049948137785885,0.8199468194323165
0.5454420391114876,0.7952611641107153
0.5839283453836136,0.7580445135963328
0.5108079880494961,0.7881516896546946
0.581781851246507,0.7812982241467628
0.5899926527743059,0.8153021241576821
0.6053244640347507,0.7637232253357076
0.6026572457861614,0.7827112884075405
0.5446392057843555,0.8342689476174541
0.5952293849487539,0.7852189605021697
0.534713125915381,0.7958389087288633
0.5948469191423053,0.7789484803707729
0.9434107827227294,0.8565460304780449
0.9105955189005931,0.734221482227592
0.5802589643568321,0.829295258830815
0.5035508127421338,0.857537665027057
0.9386146021299294,0.8647466154732623
0.5778741184680846,0.8005606492157041
0.5797375268598963,0.8115433745843944
1.0,0.7965291963880424
0.985850060176612,0.8358017941436164
0.5783032651403499,0.802935770760947
0.9948758341500286,0.904902924425074
0.5812925825358085,0.7774635791168654
0.9025378443936504,0.8788422544189338
0.5928689724657722,0.7608808825933118
0.56362255195632,0.7763690472208478
0.59013929853785,0.7637937276666699
0.5826010807868975,0.7883013945553968
0.9389273678586668,0.879020889499402
0.5781870522495819,0.7865159274722564
0.6127487362755173,0.8434309304985197
0.6308101560838285,0.790397216023359
0.5630242884327471,0.7913272630186977
0.8908570660007515,0.7317944531991492
0.5463734665039847,0.8254277167802677
0.9491021005446183,0.7752306460195788
0.5770862400719512,0.7851720867786293
0.9843373250389613,0.7290705753414939
0.668975683234048,0.7977152178037007
0.6017904173140339,0.8057564168291824
0.9951299262279815,0.9077285742021196
0.9500737987411968,0.7585902258009029
0.5695762119630814,0.8214677690148738
0.5725989806876681,0.8201383409899393
0.5940206224150404,0.7974777619909015
0.543043296161385,0.8793236634423284
0.985527471968796,0.8290804475919699
0.9740304835836086,0.782901414153992
0.5691577700861024,0.810816199238831
0.5272979971683935,0.8463938216480181
0.5787473210629562,0.7832521196972739
0.6039126990232123,0.7873879327065793
0.9690728707588174,0.763689205327492
0.5742199341910471,0.7899485453035181
1.0,0.8315713898516622
0.6784560259901874,0.7563504768783146
0.8565529334217892,0.6928600067505465
1.0,0.8936034729766208
0.9444296552152041,0.9051128037499383
0.5061723268169155,0.8601215961494186
0.5835737053904451,0.7496742418720361
0.5750098998811708,0.7441375603737068
0.5472447379020381,0.8717551791963125
0.5050258427262094,0.8504348789254602
0.9697504929579663,0.7557052137143251
0.9551885379438554,0.8124668565922663
1.0,0.9159735566506986
0.614153149675835,0.7651873084861317
1.0,0.7981632372812433
0.5926450184963454,0.7416498155423096
0.885361933359973,0.7829984768080624
0.5894927968154635,0.791099822059226
0.8476227229113414,0.7910283728609027
0.9190303990224298,0.9219265318401811
0.5755795923119819,0.8169954956997818
0.5686628820326998,0.7533951979452574
1.0,0.7854230653230758
0.5480928185282568,0.8044777073920593
0.9450391185124266,0.7802975650422227
0.7382870516738554,0.7521889532889617
0.935341918302567,0.8323985451913694
0.9367641335493194,0.9369285845868671
0.5883868848029163,0.7984166265028622
0.580680175768683,0.7855450369247994
0.5600780669735721,0.8273654549062871
0.9507594124421933,0.8298076641705188
0.9679577154510756,0.7324056177192121
0.5952501517351213,0.7774968810612015
0.5779083228258699,0.7861298613941562
0.5346146827907521,0.7979472174033694
0.5591004294826968,0.8078795322771459
0.589628434963943,0.7552247476918799
0.596745939350003,0.7571124286226276
0.5668796669466143,0.7573082209168385
0.5563640248812814,0.7934366366081047
0.6106445843814646,0.7132015811482735
0.5943716001932032,0.805118194192224
0.9595246357661161,0.6260405846201991
0.5234062298851121,0.8476340182538193
0.5945362147554133,0.7781251994015499
0.9324599777321847,0.7901107889015989
0.5871876427122343,0.7357517862786708
0.5753077425567459,0.7613073845985305
0.8979371662682897,0.8005688703211128
0.5474298779220469,0.8215852504005677
0.910746687696431,0.7347977988680368
0.6202757741600908,0.7633037938028698
0.5919299832806568,0.8084418614872735
0.5954027264394073,0.793462103787735
0.6106788653650221,0.7115949649766604
0.9091896501408745,0.872300389542843
0.9159252226764049,0.9593247969468348
0.5545748791630093,0.8451492398526498
0.5458302685242552,0.8566481866212788
0.9994974065188792,0.8026174204439255
0.5821842665172259,0.7873354975678234
0.6016050929757032,0.7917524577093982
0.6441122977377307,0.7489931683764365
0.5863025132510584,0.7632796896731515
0.5448053208092376,0.8460009402190402
0.5988446332938894,0.8016991020430743
0.7981852252674349,0.7018971455803866
0.5756507274500625,0.8319123010623234
0.5914178698418364,0.7993611188191095
0.5898233143774122,0.7980215658093807
0.951703879516483,0.7449884367256094
0.5769627328493587,0.8256560748217151
0.564516982780347,0.8199341778501017
0.9786222474097114,0.8016900000932933
0.9318164617148758,0.7589583920715014
0.9560867708605176,0.8438691544974055
0.9949957303920124,0.8857956757217087
0.9355639023534895,0.8242924177151355
0.635115229134223,0.7345466519906467
0.6027590552568438,0.7419697572162209
0.5873682205407823,0.7772380539090604
0.5325615487468557,0.8366934473151336
0.5877562626988659,0.7918294975495368
0.9512134102185271,0.7380467787398759
0.5882705611688477,0.7749929192182244
0.5638325842812729,0.8163452997019713
0.9897933546064261,0.8491250642529021
0.7157610985772836,0.7741746055914868
0.6281610162077623,0.7405973426644902
0.5296755997264414,0.8274980224338355
1.0,0.9893783700291502
0.5094551961673361,0.894667119782245
0.5683630370224838,0.7499226777151716
0.9298670248073766,0.8268426798012671
0.562207408272697,0.8389251569694041
0.97106344660549,0.8365730334493643
0.5515507694682222,0.8142991685757219
0.5672284520286458,0.8322677827527598
1.0,0.892138608525459
0.8276499222195525,0.8752746153987747
0.6079137490591598,0.743438223278202
0.5530670503086742,0.8169435642064702
0.47107855591492287,0.88268370452572
0.5392797130760326,0.8682907366824217
0.9881448892246247,0.7894702893525015
0.5566263366920577,0.8039621606398317
0.9457895686185481,0.7668118671078357
0.6147050705588161,0.7767264147224806
0.9423256128102548,0.7576706241747353
0.9214208085697259,0.8033567197568775
0.9926997647742908,0.7659095144659789
0.7426850184890817,0.8004290565676259
0.6078704632771185,0.7604408001625445
0.5908456422625682,0.7518006306372088
1.0,0.8955423313971221
0.9623848821758393,0.7904001263604579
0.5241372812987485,0.8693273165501061
0.5797639252530703,0.7860736493253678
0.5549632159111011,0.796908709223807
0.5989715135331695,0.7645865931573208
0.5989246264310528,0.7815906977048405
0.8336955646581394,0.7683242990132628
0.9722474086145667,0.8073889172621087
0.9253863559234613,0.7369542536701591
0.5781344746384126,0.8481460336648506
0.4318341912743379,0.8710718611579173
0.9499474829590888,0.7917604766883117
0.921935352639143,0.7250465023783802
0.9977235873507899,0.7597954641877109
0.9240123477418953,0.8249885159116142
0.9642957086389723,0.7762376222878216
0.979380011812893,0.7294226628789571
0.571051075571149,0.7155318472899244
0.5583589682372714,0.8026775132863851
0.9711166763810036,0.8220531860855919
0.5807423009079352,0.8116906388251193
0.5985248867561046,0.7897118940591507
0.5576155403974602,0.8445060154685735
0.985865938019513,0.79803190871024
0.9129555932250151,0.8395769955781202
0.8488926596502957,0.7453293231849388
0.5557566843155769,0.8140503242836665
0.9362191631789225,0.9169900738513116
0.6110698477873923,0.7575555646062122
0.9899302853293206,0.7780823924130073
0.5778155339571994,0.7957416860451877
0.5821455938734867,0.7787312394679743
0.9573326628882479,0.8009320614499239
0.9142258164150715,0.7331708676202637
0.9461472030816788,0.8347537044976114
0.7590370898739592,0.7652935855709245
0.5740376155976621,0.833965122057496
0.5713800550598722,0.8230430010256007
0.9524630794815148,0.8150079268004308
0.8712175272091441,0.7311301971752538
0.3674908314461694,0.9466990911157652
0.5637871620355878,0.8019360313971091
0.545223609635359,0.8785001423421034
0.6083772628324317,0.7601014861679616
0.5206370577479331,0.921082715125562
0.9901478384021984,0.7892938044798484
0.5091910206058169,0.859712519372995
0.9776145560256818,0.7989972868818911
0.9503086495267868,0.8473976646019034
0.6400524930393527,0.7698943872823393
0.625334428675422,0.7606296850046969
0.9630601780312597,0.8866525429114149
0.9460563475952198,0.855272045454701
0.5111957223267284,0.8189284935718306
0.9597258319817364,0.7798267516111234
0.5932269780506735,0.7317289582823868
0.9990804974444959,0.7200354838604711
0.5816986163740149,0.8205582349575179
0.9757591350827907,0.7769530349641668
0.6050786708814726,0.741796981256909
0.9876341677137448,0.7827876088468819
0.9745187700297386,0.85673945676314
0.44925452478784356,0.9152569410054219
0.9864162278388082,0.9462711520592466
0.5741891628810868,0.7698664354599377
0.6312578399145894,0.7774610337663053
0.6264094567209431,0.7146104046570255
0.9940393908410274,0.7989472694180964
0.9816801712056324,0.7573901807260015
0.9237371258684763,0.7988966121747672
0.5636118345281028,0.8128643251724849
0.5508265361248639,0.8345723640254709
0.8879333494810419,0.7361902297963793
0.6026472567557979,0.7481614040676163
0.6139551929286589,0.7863374539726561
0.6373448300420641,0.7343818919072602
0.9545921277756588,0.7725640043123989
0.9951872204801987,0.8441983189671222
0.9598621424404938,0.9186729257462838
0.557984399035801,0.8200531781836514
0.9810066697024636,0.782511514583059
0.5929062516485638,0.8186484124238735
0.9717596665758873,0.7864138097378468
0.5948089394363191,0.7749349550109585
1.0,0.7899522540356932
0.5717850843549799,0.7759487844881047
0.9434809434713105,0.822477628325309
0.5554204494624716,0.8253982326743022
0.5854760785926335,0.7560529584850233
0.9607825547588842,0.7604426529833651
0.6023988871232753,0.8245699232796648
0.7942580900692658,0.7753640533764079
0.5853935942638123,0.7852417910490361
0.958422875448298,0.7792507201995081
0.9509661225104065,0.8180728362419835
0.5974735057807854,0.8286243793306112
0.5809810693865053,0.7575447762245451
0.9842609699370157,0.8936963838614617
0.5481384754697113,0.8164030283305292
0.9615168390061791,0.8776661753027909
0.6413776217276088,0.7366105639142448
0.5489255385673587,0.8251003119385332
0.5833273343795211,0.8290422574092168
0.9486190990369985,0.8299416564759943
0.9047891506294102,0.7970996602471111
0.8681119591193909,0.8511417512231794
0.9249220712814964,0.8258711677499957
0.5955505549136972,0.7855166064819149
0.5921636082919957,0.7890042864514416
0.5736243677201883,0.7750490997392399
0.6043316497967954,0.7570308486920356
0.6059278670884378,0.7895247705146738
0.859698758226166,0.7765773659791244
0.8054138547739536,0.7785596038620993
0.57072377356666,0.8107796442234049
0.5513555274074254,0.8026157312069353
1.0,0.8458866250528138
0.5689533166573341,0.8467331322980055
0.5825296564177572,0.784844476466957
0.9032192003826695,0.7933496977071474
1.0,0.829159986319996
0.9518508180591266,0.7479472927270279
0.6017604638176697,0.7932928159973006
0.5863669596452866,0.7651283093942622
0.839574722580381,0.7682212468740669
0.5845785527388083,0.7772936412195691
0.957170248934104,0.8860482256698984
0.932504993603106,0.8004150570234994
0.5347129516071383,0.786737596419104
0.6056455126516265,0.7860381383237796
0.5840368650005546,0.8193111535536824
0.9357811676504435,0.7307106730319854
0.5852043502267595,0.7916332777552282
0.9498191767650859,0.8532188811278819
0.535788225974924,0.83017910604341
0.9635332805897094,0.7533133176074995
0.9753812066827524,0.7883637025852229
0.9178397531521575,0.7257148175278866
0.5892229791496791,0.8701996685153498
0.5905321674499302,0.821198222076995
0.5660271133997355,0.7827971742479419
0.9872776344157681,0.782029324200654
0.8583138528632318,0.9455266514404622
0.5426277523335131,0.8543442823048238
0.9560278589411294,0.7985069583495689
0.5936976726848653,0.7702822078855196
0.5813847775164487,0.8149921692106019
0.5894462343333329,0.7344818149002914
0.9421704030041642,0.6869665948847196
0.5769558092953132,0.7464394479318148
0.5751156538825052,0.7885249053614355
0.5910479313110555,0.7887395199136187
0.5788634682444946,0.8031951825919609
0.9765259093868301,0.8480192112798629
0.9667776624175262,0.8516926565110061
0.7917640535247751,0.7709694006272133
0.9035241425934493,0.7772386710093557
0.9072247591207377,0.8140157801036977
0.9322129582576424,0.7883500845379899
0.561571907024202,0.8038783548589344
0.5876550725259762,0.8039080791420106
0.49643514211345663,0.8636872176739775
0.97146961834333,0.7573357202109751
0.6073154635884322,0.7400219006631017
0.5031614029416792,0.8431661952954048
0.6152810495067039,0.7505400002908377
0.9575841419583482,0.7535582752128851
0.5697774040544312,0.848898583743094
0.6061731564372885,0.7621161501155194
0.9990952175487,0.8229617628083394
0.9590636217363813,0.8076520564040081
1.0,0.7936562677038598
0.5726713890224482,0.7983600877119368
0.8957848665700552,0.7534468744012447
0.871969086078862,0.7057668212138081
0.5565853250560644,0.7899191029731721
0.5942462895774678,0.7774411453164539
0.9055052253827286,0.7965628514820721
0.925706351266504,0.7887581031227161
0.5820919919787566,0.7907560357769776
0.5635399170902367,0.779571259934035
0.8899450940236016,0.7758258871811402
0.5547952125344712,0.8050710441471233
1.0,0.8321042254754747
0.975090004448587,0.7831583064097417
0.986341295162589,0.8532954543046165
0.8247767750912133,0.7897125048122299
0.5528594243357507,0.811805054904164
0.5467074134623517,0.8139319001281048
0.8951204881576713,0.7899200066274638
0.5557809596393959,0.7899606561182632
0.5974383126694083,0.7249509467516498
0.966781123881997,0.725283279829733
0.9265912707326409,0.7560920501205521
